0.35149446	-0.121932715	-0.10877761	-0.2637967	-0.46110943	-0.2395552	-0.30459926	0.0035553249	0.12832886	0.14345703	0.33372945	0.013791848	-0.31043354	-0.081794396	0.09614631	-0.2666318
0.28546244	-0.23756318	-0.38237724	-0.4060164	-0.49052122	-0.08372212	-0.49261954	0.21815029	-0.21653983	0.29711327	0.27552196	-0.13832162	-0.24945949	0.12061943	0.21791326	-0.17201222
0.028933907	0.21646743	0.062136445	-0.1500093	-0.49683452	-0.2948625	-0.31743154	-0.08619162	0.282946	-0.16325688	0.33831123	0.3409867	-0.6671264	0.11498185	-0.089410804	-0.20305419
-0.033852007	0.2501183	0.021010984	-0.04625296	-0.28032073	-0.09705548	-0.32969934	0.017516568	0.057854127	-0.25156063	0.40816063	0.011016064	-0.17444056	0.03959698	0.057138063	-0.2707375
-0.0830661	0.30213892	0.06132386	-0.11963173	-0.29215878	-0.11112302	-0.18941109	-0.026097022	0.16270125	-0.36153352	0.3018627	-0.060553625	-0.25632408	-0.043507043	0.14879641	-0.431417
-0.15513611	0.4570463	0.35968703	0.21662705	-0.52818775	-0.34475255	-0.34864298	-0.2196014	0.4206934	-0.31039023	0.3643547	0.58505523	-0.85899115	0.24024212	-0.39059377	0.019611996
0.2817717	-0.14331114	-0.12392707	-0.30392507	-0.38213322	-0.12643704	-0.36831087	0.15832321	-0.1914288	0.27312273	0.27737322	-0.03702259	-0.118834324	0.18025522	0.08285554	0.0004209669
0.21590556	-0.01877113	0.061749898	-0.16242349	-0.35947213	-0.15037876	-0.22122706	-0.0463771	0.13464165	-0.009539714	0.27230638	0.08916259	-0.36684817	-0.0915933	0.017028147	-0.17821299
-0.122986004	0.40308097	0.37677708	0.2134835	-0.33798963	-0.2592105	0.1473561	-0.27136952	0.5526291	-0.61904764	0.31194457	0.33453667	-0.57369894	-0.26688662	-0.13059641	-0.45126954
0.14655557	-0.015024664	-0.039353374	-0.20660605	-0.32852563	-0.10328748	-0.3080981	-0.028983803	0.053450834	0.08950861	0.24812086	0.13618161	-0.41587272	0.11365139	-0.07654276	-0.10437116
0.5373446	-0.18646294	0.17458887	0.05826683	-0.48496023	-0.33032808	-0.19406374	-0.18838835	0.0975716	0.4031171	0.27862272	0.21082516	-0.090682514	-0.112067334	-0.18225066	0.27755225
0.33765858	-0.16722779	0.12080816	-0.16763467	-0.43510514	-0.15528858	0.18006586	-0.21394019	0.39645815	-0.19075574	0.16347924	-0.09550666	-0.07315422	-0.41319168	0.0705787	-0.48067948
-0.14454612	0.3363709	0.15678398	-0.005490791	0.03693927	-0.037612125	0.09571405	-0.12603085	0.29180598	-0.55643535	0.32293108	-0.19202866	0.25359428	-0.20892274	0.1657134	-0.6055814
0.118492596	-0.12179967	-0.33299318	-0.3837478	-0.32767865	0.05052058	-0.40950358	0.2972219	-0.35792837	0.16206163	0.14721814	-0.17709933	-0.16007309	0.21945661	0.27367648	-0.13659409
-0.11641858	0.06376644	-0.36845446	-0.43006545	0.0461327	0.2574531	-0.31046483	0.34158704	-0.19416736	-0.15823305	0.11854759	-0.37475303	0.110948406	0.16868176	0.45596233	-0.4381473
0.16273193	-0.20913763	-0.35114998	-0.3996492	-0.33575368	0.17233315	-0.2695849	0.25074008	-0.106204	0.081235915	0.020222807	-0.30491784	0.013285231	-0.007819033	0.36019975	-0.3813685
-0.08764952	-0.040553916	-0.27453417	-0.39119878	-0.077685304	0.21217404	-0.22681735	0.24628471	-0.026282484	-0.24727468	-0.0025936177	-0.4283474	0.041382495	-0.056599244	0.38250718	-0.4872026
-0.085478455	0.13942966	-0.26191872	-0.33086324	-0.2054723	0.065016255	-0.44684464	0.31441897	-0.25256833	-0.057442002	0.18764554	-0.17148928	-0.164335	0.31292757	0.17476809	-0.22218943
-0.37483573	0.75033456	0.017272009	0.034836713	-0.14134605	-0.14564317	-0.6647339	0.20425156	-0.44187376	-0.11115532	0.43778348	0.5862232	-0.8723909	0.7184693	-0.3381392	0.33640158
